Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
19-198.txt,1,476,86.90,57.50,25.33,76.29,16.41,29.62,76.26,48.53,8.61,4.62,1.68,2.73,0.00,0.00,0.21,3.99,6.72,16.60,8.61,5.04,4.83,1.47,11.97,5.88,2.94,1.05,3.78,1.68,4.83,3.78,1.05,0.00,0.00,0.84,4.83,0.00,0.00,0.00,0.00,10.29,1.89,1.68,1.26,1.89,1.05,2.52,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,2.73,3.36,1.89,1.47,0.63,3.36,6.09,1.26,12.18,0.63,8.82,2.94,6.09,0.21,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.97,6.30,2.94,0.21,0.00,0.00,0.00,2.31,0.00,0.42,3.78,0.00
19-199.txt,1,549,94.07,47.09,21.23,94.80,21.96,31.15,81.42,48.45,7.83,2.00,0.18,0.00,0.00,0.00,1.82,5.83,11.84,14.39,6.19,4.37,5.28,1.64,8.93,7.47,4.19,1.28,1.64,1.82,7.10,5.83,1.28,0.00,0.00,0.91,5.46,0.00,0.00,0.00,0.00,11.84,2.73,2.55,1.64,1.09,0.36,4.37,0.73,0.55,0.00,0.18,0.18,0.00,0.00,0.00,0.18,6.56,0.73,2.37,2.55,1.46,0.73,2.91,6.01,0.36,10.56,0.73,8.01,2.00,8.93,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.39,4.55,5.46,0.36,0.00,0.00,0.00,1.28,0.00,0.36,0.36,0.00
19-2.txt,1,62,93.26,43.59,29.34,83.22,15.50,38.71,75.81,48.39,6.45,4.84,3.23,0.00,0.00,0.00,1.61,1.61,14.52,9.68,6.45,4.84,6.45,0.00,9.68,3.23,0.00,1.61,0.00,0.00,6.45,4.84,1.61,1.61,0.00,0.00,4.84,0.00,0.00,0.00,0.00,14.52,4.84,0.00,3.23,3.23,3.23,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.84,0.00,1.61,1.61,1.61,0.00,0.00,6.45,4.84,9.68,1.61,4.84,4.84,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.52,4.84,1.61,1.61,0.00,1.61,0.00,1.61,0.00,3.23,0.00,0.00
19-20.txt,1,32,97.36,50.00,1.00,99.00,16.00,37.50,78.12,31.25,3.12,0.00,0.00,0.00,0.00,0.00,0.00,3.12,6.25,12.50,0.00,3.12,6.25,0.00,6.25,9.38,0.00,3.12,0.00,3.12,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,3.12,3.12,0.00,3.12,3.12,0.00,3.12,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,3.12,0.00,9.38,0.00,3.12,6.25,0.00,3.12,0.00,3.12,0.00,15.62,0.00,0.00,0.00,0.00,0.00,3.12,0.00,0.00,0.00,3.12,0.00,18.75,6.25,3.12,0.00,0.00,0.00,0.00,9.38,0.00,0.00,0.00,0.00
19-200.txt,1,79,87.18,35.19,29.23,97.00,15.80,29.11,79.75,49.37,10.13,5.06,3.80,0.00,0.00,0.00,1.27,5.06,10.13,12.66,6.33,5.06,5.06,1.27,12.66,1.27,0.00,0.00,0.00,2.53,5.06,5.06,0.00,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,15.19,3.80,3.80,0.00,1.27,2.53,3.80,2.53,2.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.59,0.00,2.53,2.53,0.00,2.53,6.33,6.33,0.00,6.33,1.27,5.06,0.00,7.59,1.27,0.00,0.00,0.00,0.00,2.53,0.00,0.00,0.00,2.53,0.00,12.66,6.33,2.53,0.00,0.00,0.00,0.00,3.80,0.00,0.00,0.00,0.00
19-201.txt,1,133,97.88,58.91,1.29,99.00,22.17,42.11,64.66,37.59,5.26,2.26,0.00,0.00,0.75,0.00,1.50,3.01,12.78,10.53,5.26,1.50,3.76,0.00,9.02,7.52,3.76,0.00,0.00,0.00,9.02,7.52,1.50,0.00,0.00,0.00,3.01,0.00,0.00,0.00,0.00,6.02,1.50,2.26,0.00,0.00,0.75,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.52,0.00,4.51,0.75,3.01,1.50,1.50,7.52,0.00,4.51,0.00,4.51,0.00,7.52,0.75,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.05,6.02,4.51,0.00,0.75,0.00,0.00,3.01,1.50,0.75,1.50,0.00
19-202.txt,1,25,99.00,34.44,6.70,99.00,12.50,40.00,80.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,16.00,4.00,4.00,4.00,4.00,4.00,4.00,0.00,0.00,0.00,0.00,12.00,12.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,20.00,4.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,4.00,0.00,8.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19-203.txt,1,372,92.75,47.85,3.64,75.63,14.88,31.99,76.88,49.46,7.26,2.15,0.54,0.00,0.00,0.00,1.61,5.11,11.29,14.25,9.41,4.30,4.03,1.08,12.63,4.84,1.61,2.96,1.61,2.96,4.84,3.76,1.08,0.54,0.00,0.00,3.76,0.00,0.00,0.00,0.00,15.32,3.23,1.61,1.88,5.11,1.88,2.69,1.08,0.27,0.00,0.81,0.00,0.00,0.00,0.00,0.00,7.26,1.08,3.23,1.61,1.08,1.08,2.69,10.75,0.54,5.65,0.27,3.76,1.34,5.11,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.27,0.27,0.00,0.00,14.78,7.53,3.76,0.27,0.00,0.81,0.00,0.54,0.00,0.27,1.61,0.00
19-204.txt,1,39,99.00,60.13,3.70,25.77,19.50,35.90,66.67,38.46,5.13,0.00,0.00,0.00,0.00,0.00,0.00,5.13,15.38,12.82,0.00,0.00,5.13,0.00,0.00,0.00,0.00,2.56,2.56,2.56,0.00,0.00,0.00,0.00,0.00,0.00,2.56,0.00,0.00,0.00,0.00,7.69,2.56,7.69,0.00,0.00,0.00,0.00,5.13,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.56,0.00,7.69,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.95,5.13,2.56,0.00,0.00,0.00,0.00,0.00,10.26,0.00,0.00,0.00
19-205.txt,1,475,96.93,32.17,25.52,82.36,13.97,28.63,73.89,45.05,4.84,0.84,0.63,0.00,0.21,0.00,0.00,3.79,11.79,14.11,6.95,4.21,3.58,1.05,11.16,5.89,3.16,1.68,2.32,3.37,4.84,4.00,0.84,0.00,0.00,0.21,1.68,0.00,0.00,0.00,0.00,17.68,3.37,3.58,2.53,2.53,1.26,4.84,1.05,0.42,0.21,0.21,0.00,0.00,0.00,0.00,0.00,4.21,0.21,2.11,0.63,2.11,0.00,1.89,8.00,0.42,10.74,1.26,7.37,2.11,5.26,0.21,0.00,0.00,0.00,0.00,0.84,0.00,0.63,0.00,0.21,0.00,21.89,6.32,4.63,0.84,0.00,1.05,0.00,4.21,0.84,0.00,3.37,0.63
19-206.txt,1,896,91.31,42.47,25.04,84.72,19.48,24.55,78.79,51.56,9.38,2.90,1.00,0.78,0.33,0.00,0.78,6.47,11.94,14.06,7.48,4.58,4.91,1.56,11.50,5.36,2.68,2.01,3.68,2.57,5.13,4.24,0.89,0.11,0.11,0.22,3.79,0.00,0.00,0.00,0.00,14.40,3.79,2.68,2.46,2.34,1.00,4.24,0.89,0.67,0.11,0.11,0.11,0.11,0.00,0.00,0.00,4.91,1.12,2.34,1.12,0.89,0.45,3.12,7.03,0.33,10.38,0.33,6.14,4.02,5.69,0.00,0.00,0.11,0.00,0.00,0.33,0.00,0.11,0.11,0.11,0.00,15.07,5.47,2.79,0.45,0.00,0.00,0.00,0.67,1.79,0.45,1.34,2.12
19-207.txt,1,62,98.49,43.59,13.99,99.00,20.67,30.65,83.87,46.77,3.23,0.00,0.00,0.00,0.00,0.00,0.00,3.23,14.52,14.52,3.23,3.23,9.68,0.00,4.84,3.23,0.00,1.61,0.00,1.61,11.29,11.29,0.00,0.00,0.00,0.00,1.61,0.00,0.00,0.00,0.00,11.29,6.45,0.00,1.61,1.61,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.68,0.00,6.45,0.00,4.84,0.00,1.61,4.84,1.61,6.45,0.00,3.23,1.61,11.29,0.00,0.00,0.00,0.00,0.00,3.23,0.00,0.00,1.61,1.61,0.00,9.68,4.84,4.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19-208.txt,1,344,89.75,43.06,5.38,97.49,14.96,29.36,82.56,48.84,9.30,2.03,1.45,0.58,0.00,0.00,0.00,7.27,12.50,11.05,7.85,3.20,5.81,0.58,12.79,6.10,2.33,0.58,1.74,4.94,6.40,5.81,0.58,0.00,0.29,0.00,1.74,0.00,0.00,0.00,0.00,13.95,3.49,2.33,1.74,5.23,0.29,2.03,3.20,2.03,0.00,0.87,0.00,0.00,0.00,0.00,0.00,5.52,0.87,2.62,0.58,1.45,0.29,1.45,10.76,0.00,6.10,1.16,3.78,1.16,7.56,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.87,0.00,13.66,7.27,1.45,0.29,0.00,0.00,0.00,0.87,1.16,1.16,1.16,0.29
19-209.txt,1,352,99.00,53.41,19.82,94.75,32.00,37.22,71.88,45.45,3.69,1.99,0.85,0.00,0.00,0.00,1.14,1.70,15.91,15.91,2.84,2.84,5.11,0.00,7.67,5.68,2.56,0.85,1.70,0.85,4.55,4.55,0.00,0.00,0.00,0.00,3.41,0.00,0.00,0.00,0.00,9.38,1.42,2.84,0.57,2.27,1.14,1.70,0.00,0.00,0.00,0.00,0.57,0.57,0.00,0.00,0.00,3.41,0.00,1.99,0.85,0.57,0.00,1.14,4.55,0.57,12.50,0.57,9.94,2.27,6.25,0.28,0.00,0.28,0.00,0.00,0.57,0.00,0.00,0.00,0.57,0.00,13.07,3.12,2.84,0.00,0.00,0.00,0.00,3.41,0.57,0.00,2.84,0.28
19-21.txt,1,551,93.09,45.66,14.68,97.58,14.50,36.12,76.23,44.83,6.53,1.81,1.27,0.00,0.00,0.00,0.54,4.72,11.43,11.98,6.72,2.90,6.35,1.09,10.34,4.36,2.00,1.27,1.81,1.09,5.26,5.26,0.00,0.00,0.00,0.00,3.81,0.00,0.00,0.00,0.00,11.98,3.81,2.72,0.73,1.81,1.63,2.54,2.36,1.09,0.36,0.18,0.00,0.00,0.00,0.00,0.00,6.35,0.73,2.54,3.09,1.45,0.00,1.27,7.26,0.73,7.80,0.91,5.08,1.81,7.80,1.09,0.00,0.73,0.36,0.00,0.36,0.00,0.36,0.00,0.00,0.00,19.06,6.90,5.81,0.54,0.00,0.00,0.00,1.81,1.81,0.00,2.18,0.00
19-210.txt,1,94,92.22,33.52,4.23,97.74,15.67,25.53,69.15,41.49,5.32,1.06,1.06,0.00,0.00,0.00,0.00,4.26,10.64,9.57,7.45,3.19,4.26,1.06,11.70,2.13,1.06,1.06,5.32,1.06,5.32,5.32,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.00,0.00,10.64,2.13,1.06,1.06,3.19,2.13,3.19,3.19,1.06,0.00,2.13,2.13,1.06,0.00,0.00,1.06,8.51,0.00,6.38,2.13,1.06,0.00,1.06,13.83,0.00,5.32,1.06,4.26,0.00,11.70,1.06,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,2.13,0.00,25.53,6.38,3.19,1.06,0.00,0.00,0.00,3.19,2.13,0.00,6.38,3.19
19-211.txt,1,118,92.44,53.39,4.82,99.00,11.80,39.83,83.90,44.92,3.39,2.54,2.54,0.00,0.00,0.00,0.00,0.85,11.86,11.02,10.17,5.08,3.39,1.69,13.56,5.93,0.85,0.00,0.85,2.54,11.86,10.17,1.69,0.00,0.00,0.00,5.08,0.00,0.00,0.00,0.00,9.32,2.54,1.69,2.54,0.85,1.69,0.00,1.69,1.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.08,0.85,1.69,0.00,0.85,1.69,3.39,9.32,0.00,8.47,1.69,6.78,0.00,11.86,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.85,0.00,22.88,8.47,1.69,5.93,0.00,0.00,0.00,6.78,0.00,0.00,0.00,0.00
19-212.txt,1,107,90.24,46.26,12.23,88.85,15.29,32.71,79.44,45.79,8.41,0.93,0.93,0.00,0.00,0.00,0.00,7.48,6.54,15.89,7.48,3.74,4.67,0.93,12.15,5.61,0.00,0.93,1.87,0.93,9.35,6.54,2.80,0.00,0.00,0.93,1.87,0.00,0.00,0.00,0.00,15.89,5.61,5.61,2.80,0.93,0.93,0.93,0.93,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.61,0.93,0.93,0.00,1.87,1.87,0.93,7.48,0.00,9.35,0.93,7.48,0.93,6.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.48,6.54,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19-213.txt,1,486,90.15,39.44,10.82,90.39,15.68,27.98,80.86,48.35,6.58,0.62,0.21,0.00,0.00,0.00,0.41,5.97,10.49,13.58,8.23,5.35,5.14,1.65,12.76,5.97,2.47,1.03,2.67,2.47,6.38,5.14,1.23,0.00,0.00,0.41,3.70,0.00,0.00,0.00,0.00,13.37,2.67,2.88,1.65,0.82,1.03,4.53,1.23,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,0.62,3.09,0.41,1.03,0.62,1.65,10.08,0.41,7.82,0.41,5.76,1.65,7.82,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.70,6.38,2.26,0.00,0.00,0.00,0.00,1.23,0.00,0.21,0.00,0.62
19-214.txt,1,286,93.57,23.14,11.00,92.60,12.43,27.62,82.87,48.25,4.55,2.10,1.75,0.00,0.00,0.00,0.35,2.45,13.29,11.89,8.04,4.55,4.90,2.80,12.94,8.39,3.15,0.35,0.00,2.80,5.59,4.90,0.70,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,18.88,2.80,4.55,2.80,3.50,1.40,5.59,3.15,2.45,0.00,0.70,0.00,0.00,0.00,0.00,0.00,5.94,1.05,2.10,1.40,1.40,1.05,2.45,9.79,0.35,6.29,0.35,3.85,2.80,7.34,0.35,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.35,0.35,0.00,16.08,8.04,3.15,2.80,0.00,0.00,0.00,0.70,0.00,0.00,0.70,0.70
19-215.txt,1,238,86.57,43.32,22.09,72.92,18.31,29.41,75.63,46.64,5.88,3.36,1.68,0.00,0.00,0.00,1.68,2.52,10.92,10.50,8.40,3.78,7.98,0.84,10.92,6.72,3.36,0.00,0.84,1.26,2.94,2.52,0.00,0.00,0.00,0.00,4.62,0.00,0.00,0.00,0.00,13.45,2.52,3.36,2.10,1.68,1.68,3.78,3.36,2.10,0.42,0.84,0.00,0.00,0.00,0.00,0.00,4.62,0.00,1.68,1.68,2.10,0.42,1.26,8.82,0.42,10.50,1.26,5.88,4.20,3.78,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.84,0.42,0.00,0.00,16.39,6.72,5.46,0.00,0.00,0.00,0.00,0.42,0.00,0.00,2.52,1.26
19-216.txt,1,663,95.12,41.65,27.97,92.80,14.73,30.32,72.70,43.59,7.09,1.66,0.90,0.00,0.00,0.00,0.75,5.43,11.16,13.42,5.28,4.37,4.83,0.75,9.20,6.18,2.87,0.60,4.22,1.06,5.13,4.68,0.45,0.00,0.15,0.00,2.71,0.00,0.00,0.00,0.00,11.16,3.17,2.41,1.36,1.36,1.06,3.17,1.96,0.90,0.15,0.75,0.60,0.00,0.15,0.00,0.45,4.52,0.60,1.66,1.36,1.06,0.30,1.51,6.94,0.30,11.61,2.11,7.24,2.56,5.58,0.15,0.00,0.30,0.00,0.00,1.51,0.00,0.90,0.90,0.45,0.00,23.23,7.99,5.13,0.60,0.00,0.15,0.15,1.51,0.60,0.45,4.83,1.81
19-217.txt,1,398,89.98,33.46,20.61,63.89,16.58,29.40,80.40,49.25,5.03,2.26,1.51,0.50,0.00,0.00,0.25,2.76,11.06,13.07,9.30,4.77,6.03,2.01,12.81,7.29,3.27,0.75,2.26,2.26,8.04,5.03,3.02,0.25,0.00,1.51,2.51,0.00,0.00,0.00,0.00,17.09,4.77,5.78,1.51,1.26,1.01,3.77,1.76,1.76,0.00,0.00,0.25,0.00,0.25,0.00,0.00,5.78,0.75,2.26,1.26,0.50,3.02,3.27,8.29,0.25,7.54,0.75,5.03,2.01,5.03,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.75,0.00,10.30,6.03,2.01,0.00,0.00,0.00,0.00,0.75,0.00,0.25,0.50,0.75
19-218.txt,1,149,95.86,42.03,6.87,84.81,18.62,29.53,75.17,44.97,4.03,2.68,1.34,0.00,0.00,0.00,1.34,1.34,14.77,10.74,6.71,4.03,6.71,0.67,12.08,6.04,2.68,0.00,1.34,2.01,3.36,3.36,0.00,0.00,0.00,0.00,3.36,0.00,0.67,0.00,0.00,13.42,3.36,2.68,0.67,2.68,0.67,3.36,1.34,0.00,0.00,1.34,0.00,0.00,0.00,0.00,0.00,2.01,0.00,1.34,0.67,2.01,0.00,8.05,3.36,0.67,4.70,1.34,3.36,0.67,7.38,0.00,0.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.75,5.37,4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.68,0.00
19-219.txt,1,146,91.90,18.66,5.95,37.91,20.86,28.08,77.40,45.21,6.16,2.74,2.05,0.68,0.00,0.00,0.00,3.42,8.90,13.70,8.22,2.05,3.42,4.11,12.33,10.27,5.48,0.68,2.05,3.42,4.79,2.74,2.05,0.00,0.00,1.37,0.68,0.00,0.00,0.00,0.00,16.44,3.42,2.74,4.79,1.37,0.68,4.11,2.74,2.74,0.00,0.00,0.68,0.00,0.68,0.00,0.00,6.85,0.68,2.74,2.05,2.05,1.37,0.68,8.90,1.37,6.85,0.00,4.11,2.74,5.48,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.70,4.79,2.74,0.68,0.00,0.00,0.00,3.42,1.37,0.00,0.00,0.68
19-22.txt,1,391,67.54,54.09,8.57,91.86,17.77,27.88,79.03,49.36,11.76,5.37,1.28,0.00,0.00,0.00,4.09,6.39,8.70,11.00,8.44,5.88,6.14,2.05,12.02,7.16,2.56,2.56,2.30,2.05,5.12,4.60,0.51,0.00,0.26,0.00,6.39,0.00,0.00,0.00,0.00,12.79,4.09,2.05,0.77,3.07,1.79,2.05,2.56,2.56,0.00,0.00,0.26,0.00,0.00,0.00,0.26,4.35,0.26,2.56,1.02,1.79,0.26,3.07,11.00,0.00,6.14,0.77,4.35,1.02,5.37,1.28,0.00,0.51,0.00,0.00,0.26,0.00,0.00,0.00,0.26,0.00,17.14,5.63,4.09,2.05,0.00,0.00,0.00,1.02,0.00,2.05,2.05,0.26
19-220.txt,1,188,85.10,31.62,31.36,88.71,14.46,31.91,73.94,40.96,7.45,2.13,0.53,0.00,0.00,0.00,1.60,5.32,7.45,11.17,5.32,3.72,6.91,1.60,13.30,6.91,3.72,1.60,1.06,1.60,3.72,3.72,0.00,0.00,0.00,0.00,3.72,0.00,0.00,0.00,0.00,17.02,4.79,2.66,1.06,1.06,2.13,6.38,4.26,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.32,0.53,1.60,3.19,0.00,0.00,2.13,7.98,0.53,7.45,2.13,3.19,3.19,12.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,6.91,1.60,1.60,0.00,0.00,0.00,0.53,0.00,0.00,1.06,0.00
19-221.txt,1,189,81.37,28.03,33.94,11.92,31.50,31.22,82.54,50.79,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,9.52,12.17,9.52,3.17,6.88,5.82,16.93,2.65,1.06,1.59,1.06,3.17,3.17,1.06,2.12,0.00,0.00,0.00,5.29,0.00,0.00,0.00,0.00,19.05,5.29,2.12,2.12,4.76,3.70,5.29,1.06,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,1.06,1.59,2.65,0.00,2.65,3.70,11.11,0.53,10.05,2.12,7.41,1.06,10.05,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.53,0.00,16.93,3.17,4.23,3.70,0.00,0.00,0.00,4.76,0.00,0.00,1.06,0.00
19-222.txt,1,135,98.09,55.89,15.12,94.19,15.00,32.59,77.04,38.52,5.19,1.48,0.74,0.00,0.00,0.00,0.74,3.70,11.11,13.33,4.44,2.96,3.70,0.00,6.67,5.93,3.70,0.74,6.67,1.48,4.44,4.44,0.00,0.00,0.00,0.00,2.96,0.00,0.00,0.00,0.00,8.15,3.70,2.22,0.74,2.22,0.00,0.74,5.93,5.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.37,0.74,2.96,6.67,2.22,0.00,2.22,7.41,0.00,10.37,2.96,6.67,0.74,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.78,6.67,2.96,0.74,0.00,0.00,0.00,1.48,1.48,1.48,2.96,0.00
19-223.txt,1,131,97.30,24.59,37.47,68.97,18.71,29.01,81.68,41.22,6.11,1.53,1.53,0.00,0.00,0.00,0.00,4.58,12.21,11.45,2.29,3.82,3.82,1.53,7.63,7.63,5.34,0.00,0.00,0.00,2.29,2.29,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00,12.98,3.82,1.53,1.53,0.76,0.76,4.58,3.05,2.29,0.00,0.76,0.00,0.00,0.00,0.00,0.00,6.11,0.00,1.53,5.34,0.00,0.00,2.29,4.58,0.76,10.69,2.29,7.63,2.29,17.56,0.00,0.00,0.00,0.00,0.00,1.53,0.00,1.53,1.53,0.00,0.00,17.56,5.34,4.58,0.00,0.00,0.00,0.00,1.53,6.11,0.00,0.00,0.00
19-224.txt,1,1044,95.21,36.14,16.01,48.90,18.64,27.87,77.20,47.99,5.84,1.34,0.67,0.00,0.00,0.00,0.67,4.50,11.88,14.75,6.99,3.54,5.75,2.11,10.73,4.50,2.20,0.96,2.87,2.49,5.65,3.45,2.20,0.10,0.38,0.67,2.59,0.00,0.00,0.00,0.00,15.33,3.93,3.54,2.01,2.39,1.72,3.35,1.82,1.05,0.00,0.77,0.19,0.00,0.00,0.00,0.19,4.60,0.38,2.30,1.15,0.67,0.48,1.25,8.43,0.77,9.10,1.05,5.65,2.20,6.80,0.19,0.10,0.38,0.00,0.00,0.86,0.00,0.19,0.29,0.38,0.00,20.02,5.27,3.35,1.92,0.00,0.19,0.00,0.38,0.57,1.53,5.56,1.25
19-225.txt,1,303,96.94,22.39,29.80,74.88,13.77,30.36,77.23,48.51,6.60,2.97,1.98,0.00,0.00,0.00,0.99,3.63,14.52,13.20,5.28,3.96,4.62,1.98,10.56,7.26,4.29,0.66,1.98,3.63,2.64,2.64,0.00,0.00,0.00,0.00,1.65,0.00,0.00,0.00,0.00,17.16,3.63,4.29,2.31,1.65,1.65,5.28,1.65,1.32,0.00,0.33,0.33,0.33,0.00,0.00,0.00,4.29,0.33,3.96,0.33,0.33,0.00,2.31,5.28,0.00,9.24,1.32,7.92,0.00,10.56,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.55,7.26,2.31,0.66,0.00,0.00,0.00,0.00,0.66,0.00,0.66,0.00
19-226.txt,1,1417,96.79,33.34,15.70,43.80,16.48,29.08,74.52,49.05,6.42,1.20,0.35,0.14,0.00,0.00,0.71,5.22,14.75,13.06,7.48,2.47,4.16,2.26,11.86,5.08,2.75,1.83,2.82,2.05,3.11,2.05,1.06,0.21,0.21,0.14,2.54,0.00,0.00,0.00,0.00,16.16,3.74,3.03,1.76,2.61,2.40,4.38,1.62,0.92,0.14,0.56,0.14,0.00,0.00,0.00,0.14,4.02,0.21,1.62,0.56,1.83,0.21,2.54,7.55,0.00,8.26,1.41,4.09,2.75,5.58,0.35,0.00,0.00,0.00,0.00,0.42,0.00,0.21,0.00,0.21,0.00,21.95,5.58,4.73,1.20,0.00,0.85,0.07,1.34,1.98,0.49,3.25,2.47
19-227.txt,1,177,93.77,30.55,9.11,68.43,14.75,33.33,72.32,45.76,3.39,0.56,0.56,0.00,0.00,0.00,0.00,2.82,11.30,12.99,7.34,5.08,6.78,1.13,10.17,3.95,2.82,1.13,1.13,1.69,4.52,3.39,1.13,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,9.04,1.69,1.69,0.56,1.69,1.13,3.39,4.52,3.39,0.00,1.13,0.56,0.00,0.00,0.00,0.56,4.52,0.00,1.69,1.69,1.69,0.56,3.39,6.21,0.00,7.91,0.00,5.65,1.13,9.04,0.00,0.00,0.56,0.00,0.00,0.56,0.00,0.00,0.00,0.56,0.00,13.56,6.78,3.95,0.00,0.00,0.00,0.00,1.69,1.13,0.00,0.00,0.00
19-228.txt,1,289,98.68,47.23,9.55,89.47,19.27,31.49,77.16,45.33,2.42,1.38,0.35,0.00,0.35,0.00,0.69,1.04,14.88,14.19,6.23,2.77,5.88,1.38,11.42,7.27,4.15,0.35,1.38,3.81,5.19,4.50,0.69,0.00,0.00,0.35,3.81,0.00,0.00,0.00,0.00,12.80,2.77,3.46,1.04,2.08,0.69,3.11,0.69,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.77,0.35,1.38,0.00,0.69,1.04,3.11,8.30,0.69,7.96,0.69,6.23,1.04,6.23,0.00,0.00,0.35,0.00,0.00,1.38,0.00,1.04,1.04,0.35,0.00,13.84,5.19,3.46,0.69,0.00,0.00,0.00,2.42,0.69,0.00,1.38,0.00
19-229.txt,1,272,98.65,55.84,1.87,97.25,18.13,36.03,71.69,40.81,2.21,0.74,0.00,0.00,0.37,0.00,0.37,1.47,13.60,12.87,5.88,4.04,3.31,0.74,12.87,4.04,0.74,1.84,2.57,2.21,6.62,5.88,0.74,0.00,0.00,0.37,2.94,0.00,0.37,0.00,0.00,12.13,2.57,4.04,1.84,1.47,1.10,1.10,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.15,0.00,3.68,0.74,1.84,0.37,2.57,6.99,0.00,6.62,0.74,4.41,1.84,8.82,0.37,0.00,0.00,0.00,0.00,0.74,0.00,0.74,0.37,0.00,0.00,19.49,5.51,1.47,1.10,0.00,0.74,0.00,4.41,1.47,0.37,2.21,2.21
